Transcript_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CsaV3_4G008020.1	2125.25401767716	0.409615418774535	0.0770627342749367	5.31535018356798	1.06452404016687e-07	2.49819226287775e-05
CsaV3_1G004330.1	16031.3576006146	-0.436633629455689	0.0823166876094886	-5.30431486173355	1.13096958750005e-07	2.57489702801876e-05
CsaV3_6G000930.1	9976.92642282843	0.404832014486729	0.0763108497098116	5.3050387464717	1.12649065923094e-07	2.57489702801876e-05
CsaV3_5G038850.1	1142.569006272	0.479472965350384	0.0905531756462562	5.29493263961756	1.19060289840114e-07	2.67080244297221e-05
CsaV3_3G037010.1	61.5384749616676	-0.75860800318707	0.14371511358544	-5.27855410792318	1.30207219496963e-07	2.83740132315238e-05
CsaV3_6G002060.1	836.135690847185	0.553920401205717	0.104925497024574	5.27917824469284	1.29764527122643e-07	2.83740132315238e-05
CsaV3_3G040110.1	1065.12869764779	0.541005436549659	0.102618321163114	5.27201605344641	1.34933272000977e-07	2.8989748325393e-05
CsaV3_3G039740.1	4493.69410026338	0.477386562732303	0.0909364567378837	5.24967191220489	1.52370343955186e-07	3.22813503707278e-05
CsaV3_2G036090.1	910.471772033957	0.600816975125649	0.114971900664253	5.22577231179456	1.73429669883719e-07	3.62004560027013e-05
CsaV3_3G042530.1	866.837397957219	0.52885532669059	0.101246268535346	5.22345499089642	1.75615166133466e-07	3.62004560027013e-05
CsaV3_1G039500.1	6370.49314047035	0.47980528236855	0.0921324718090267	5.20777607446695	1.91117363698074e-07	3.88707235446723e-05
CsaV3_5G004600.1	285.146918064569	0.651022101857729	0.125239904372634	5.19820024710896	2.01227291089372e-07	3.98839075384147e-05
CsaV3_7G023550.1	802.040232122096	0.60753615663069	0.116876423752498	5.19810700160738	2.01328233935881e-07	3.98839075384147e-05
CsaV3_3G007620.1	4999.99425607801	0.431532176645493	0.0830673971493704	5.19496446806344	2.04758944562211e-07	4.00434992352816e-05
CsaV3_3G011860.1	1555.56248528441	-0.454632111913961	0.0876215499212949	-5.18858787960643	2.11894759684869e-07	4.09144641042151e-05
CsaV3_1G039780.1	2751.53483442005	0.410003760034777	0.0796781782970989	5.14574716437393	2.66458108523447e-07	5.08068998427082e-05
CsaV3_3G002460.1	600.413682685568	0.606678561544517	0.118036187831948	5.13976749578076	2.75078631800487e-07	5.1803079623267e-05
CsaV3_2G033470.1	1677.69645688959	0.492286386410325	0.0962655949435389	5.11383518378563	3.15682823930756e-07	5.87247048321921e-05
CsaV3_6G051400.1	4672.30396096584	0.476604555266207	0.09348098250151	5.09841191772357	3.42514845045468e-07	6.29484511605248e-05
CsaV3_5G030610.1	2501.35947334705	-0.438145747220096	0.0863301514899235	-5.07523431452842	3.8701878206235e-07	7.02807678759416e-05
CsaV3_6G010120.1	1308.54796498852	0.438374681989881	0.0867720033884872	5.05202905166581	4.37141189907295e-07	7.84488436570103e-05
CsaV3_5G005970.1	5780.77354758743	0.379706957642241	0.0752887516588101	5.04334245523127	4.57469441698565e-07	8.11423123682547e-05
CsaV3_4G001370.1	2264.30005638006	0.4006830829841	0.0794927179667341	5.04050047894672	4.64315965633108e-07	8.14100659743383e-05
CsaV3_1G013970.1	1407.63425083624	0.474442399414154	0.0945118141767921	5.01992691121843	5.16911435851223e-07	8.96018982099381e-05
CsaV3_6G006560.1	1357.36272875107	-0.467980365461989	0.0933548267109444	-5.01292093777864	5.36099285796637e-07	9.18838034330551e-05
CsaV3_3G037320.1	14366.5432848572	-0.424777217747231	0.0849533825060934	-5.00012130437258	5.72942561964813e-07	9.71073982245695e-05
CsaV3_4G027310.1	1554.03496198861	-0.376025773547441	0.0753412468510954	-4.9909682844859	6.0077362567193e-07	0.000100705504241754
CsaV3_1G005620.1	1655.07385752961	0.436531483222705	0.0875241586020311	4.9875541815557	6.11484738204459e-07	0.000101386828223596
CsaV3_5G023890.1	1502.43916225807	0.536882047304098	0.107728150323949	4.98367460770135	6.23879625051877e-07	0.000102329675274638
CsaV3_1G006340.1	3513.56635603913	0.349562587854369	0.0702031875552955	4.97929794966982	6.38153356226607e-07	0.000102467276798744
CsaV3_4G029990.1	9441.03573841852	0.419120586125097	0.0841635011304816	4.97983782156733	6.3637578503014e-07	0.000102467276798744
CsaV3_3G005340.1	96897.512578307	-0.346500048743151	0.0696975443002747	-4.97148145206295	6.64432218946769e-07	0.000103420908855245
CsaV3_5G034020.1	705.151280748509	0.484038605621617	0.097344122769782	4.97244817508258	6.61126480709853e-07	0.000103420908855245
CsaV3_7G028550.1	2849.70973865546	0.453507597298909	0.0911889492080507	4.97327363937724	6.5831633086312e-07	0.000103420908855245
CsaV3_5G005540.1	7529.20348338863	0.409381193871693	0.0824721030017542	4.96387480094918	6.9100497057177e-07	0.000106470604253553
CsaV3_2G013030.1	836.982775262808	0.466875360125879	0.0945014140745207	4.94040607432304	7.79600400748469e-07	0.000117928990034808
CsaV3_6G001470.1	410.221121628728	-0.657928233241651	0.133181210330541	-4.94009801839725	7.80833092534128e-07	0.000117928990034808
CsaV3_7G002990.1	558.329667043958	0.541250856022558	0.109685088381834	4.9345892318413	8.03196188560335e-07	0.000120117202551954
CsaV3_6G007580.1	22710.6539523387	-0.40619022433052	0.0827483667452885	-4.90874007919494	9.16633682398177e-07	0.000135750778556328
CsaV3_1G008910.1	783.971399283259	0.562700900010621	0.114866602734552	4.89873371906872	9.64562573077697e-07	0.000141475360478146
CsaV3_5G010900.1	2822.46418453358	-0.436292807872815	0.0891054835226399	-4.89636317120665	9.76265690995581e-07	0.000141828160480444
CsaV3_3G003150.1	3324.68290807449	0.462539163943688	0.0947159341178793	4.88343559350882	1.04253213129347e-06	0.000150026274818402
CsaV3_1G043830.1	1965.80881664638	0.462012997275425	0.0948338289291058	4.87181633909149	1.10576937714286e-06	0.000157639309148945
CsaV3_3G018380.1	6881.55155793784	0.458270673017535	0.0946270106841282	4.84291609451	1.27947327590275e-06	0.000180713753246486
CsaV3_6G014670.1	3994.45706682059	0.401434411974731	0.0831217168104671	4.82947690902578	1.36892187175429e-06	0.000191573708548074
CsaV3_6G016600.1	632.480298010144	0.470328209992276	0.0975608096914717	4.82087235109725	1.4293179934673e-06	0.000198207424294093
CsaV3_5G008270.1	555051.792886568	-0.360997239953455	0.074964564077535	-4.8155717890933	1.46778981660583e-06	0.000199907730915226
CsaV3_7G005990.1	533.787410050967	-0.53373916951015	0.11083045974261	-4.81581661530315	1.46599112904066e-06	0.000199907730915226
CsaV3_5G020110.1	1794.77132742933	-0.367602613445715	0.0765148862883358	-4.80432803703655	1.55272083014749e-06	0.000209603571177608
CsaV3_2G001630.1	7277.95619149493	0.477195756544735	0.0995029938356492	4.79579295204853	1.62032576914936e-06	0.000211251703270123
CsaV3_2G001910.1	2252.57090495106	0.481450037547735	0.100346562996891	4.79787272397812	1.60359618308477e-06	0.000211251703270123
CsaV3_2G007750.1	5000.9236939191	-0.412896592776147	0.0860329427549558	-4.79928478039144	1.59233243870226e-06	0.000211251703270123
CsaV3_6G004430.1	537.984832146503	0.589597158526134	0.122940363393548	4.79579807844522	1.62028432714743e-06	0.000211251703270123
CsaV3_4G013280.1	2216.32775400722	0.517180639400333	0.107979400346427	4.78962318498785	1.67094794914132e-06	0.000216005423866116
CsaV3_3G018990.1	1170.94025684813	0.407278137460929	0.0852359755592592	4.77824222446747	1.76834277500384e-06	0.000225114328455639
CsaV3_3G038000.1	1590.4205608735	-0.403391635360086	0.0844277900130783	-4.77794853208403	1.77092693160329e-06	0.000225114328455639
CsaV3_4G001050.1	2640.8927690125	0.492857615457016	0.103605366615232	4.75706646825916	1.96426507307523e-06	0.000247627267972641
CsaV3_3G049850.1	138.876301455559	-0.67508258724763	0.141997650846162	-4.75418137712014	1.99252101432748e-06	0.000248147383613335
CsaV3_6G051000.1	4711.74818510293	0.47740003426748	0.10043484454946	4.75333074302097	2.00092619538745e-06	0.000248147383613335
CsaV3_1G032790.1	10893.9862859351	0.401853994152501	0.0847696010610916	4.74054365152543	2.13145523302e-06	0.000255666253976205
CsaV3_3G015840.1	974.799934028	-0.479085714854354	0.10111745281633	-4.73791320401003	2.1593025420147e-06	0.000255666253976205
CsaV3_5G003790.1	1483.40925753173	-0.453281763462081	0.0955705833002476	-4.7429004596324	2.10679804754772e-06	0.000255666253976205
CsaV3_5G004640.1	5042.09414843275	0.3567876714409	0.0753003702251211	4.73819279207037	2.15632616082445e-06	0.000255666253976205
CsaV3_5G011160.1	4416.03341082708	-0.390007934203851	0.0823209840154186	-4.73764908022483	2.16211792073754e-06	0.000255666253976205
CsaV3_7G025650.1	22245.8513581307	0.462518392694488	0.097544981100851	4.7415908791483	2.12046499866446e-06	0.000255666253976205
CsaV3_1G008340.1	968.669191155407	0.4853901076815	0.102530830226497	4.73408931351911	2.20040823623482e-06	0.00025622158195058
CsaV3_6G008360.1	19643.5962457834	-0.428471956718291	0.0904899418321605	-4.73502300966239	2.19030248452942e-06	0.00025622158195058
CsaV3_3G004470.1	1243.4539523483	0.515986036430194	0.109109708436961	4.72905705479277	2.25564994758331e-06	0.000260664275003302
CsaV3_2G029770.1	903.81038140346	0.475420540273923	0.100664045166519	4.72284358816973	2.32569714590381e-06	0.00026673822754599
CsaV3_5G001570.1	2475.76176635413	0.367155325989766	0.0779693878222353	4.708967663397	2.48974562149908e-06	0.000283422236644381
CsaV3_UNG227950.1	419.58935474558	-0.606578265464579	0.12885949618445	-4.70728416162919	2.51038855196642e-06	0.00028365531090145
CsaV3_5G039540.1	1178.05193160589	0.440040233140795	0.0935352327431724	4.70453988551085	2.54439122652114e-06	0.000285383410068776
CsaV3_5G002720.1	18157.7425602871	0.408111996979014	0.0867857821816801	4.70252138909873	2.56968290548807e-06	0.000286116372557044
CsaV3_2G031310.1	1572.88779556228	0.427758521184604	0.0910366439898875	4.69875099121756	2.6175736346304e-06	0.000289336726251102
CsaV3_6G018620.1	3118.92153989729	0.390688097605042	0.0831988401589695	4.69583586572298	2.65518689875628e-06	0.000290130720952406
CsaV3_7G004410.1	391.046752734497	0.555633971870811	0.118339569620492	4.69525090933401	2.66279670468971e-06	0.000290130720952406
CsaV3_6G039700.1	240.384108121503	0.6385314998009	0.136269689035706	4.68579259495917	2.78878569362344e-06	0.000301703099081787
CsaV3_4G003830.1	1172.20735524359	0.433213419487607	0.0927088827194466	4.67283615960066	2.97068739533582e-06	0.000319118771327131
CsaV3_1G043070.1	2171.97849164343	0.387519217758982	0.0830064872140548	4.66854134857747	3.03345731920508e-06	0.000321335819077461
CsaV3_6G040090.1	1943.66707187393	0.494493153033914	0.10589843594713	4.66950383743904	3.01928059845023e-06	0.000321335819077461
CsaV3_6G006380.1	1624.33040953778	0.527573523363763	0.113364125574182	4.65379608135852	3.25879097840709e-06	0.000342824810928426
CsaV3_3G002370.1	36980.1195205122	0.405967022956523	0.087292290248151	4.65066298297887	3.30869643020385e-06	0.000345690790043353
CsaV3_4G011790.1	19368.662978678	0.437977043317325	0.0942077047977896	4.64905757185586	3.33455135236504e-06	0.000346022083870588
CsaV3_5G001560.1	12699.3986497793	-0.326084626950586	0.0702380019539479	-4.64256695633777	3.44107072877152e-06	0.000354662789842437
CsaV3_3G041470.1	1218.25547798959	0.424792625666822	0.0918309720801701	4.62580996415861	3.73137309603135e-06	0.000382002451052767
CsaV3_3G014560.1	1281.5729383744	0.428605997256674	0.0927806026560992	4.61956470411543	3.84545948919601e-06	0.00039105759365464
CsaV3_1G031710.1	1495.38359773541	0.42835598011926	0.0927852221455249	4.61664013098362	3.90002707348512e-06	0.00039345399250378
CsaV3_5G021840.1	352.8433100832	0.541174668648999	0.117250384214415	4.61554708135843	3.92061143703779e-06	0.00039345399250378
CsaV3_1G038260.1	526.591432679509	-0.562373680730027	0.121912838773078	-4.61291596840593	3.97058857740238e-06	0.000395865086011084
CsaV3_3G035780.1	8253.50773773669	0.413391569330408	0.0897167259291825	4.60774248111457	4.07064367388501e-06	0.000403205185723649
CsaV3_4G035140.1	3408.88171680227	0.351310871936473	0.0765364630989791	4.59011114064871	4.43010058292782e-06	0.000435979059948265
CsaV3_7G029040.1	3919.029012768	-0.335972697679652	0.073301594001809	-4.583429627347	4.57410870553619e-06	0.000447265732014417
CsaV3_1G005970.1	501.499075939757	-0.51344839966935	0.112363505218697	-4.56952992584211	4.8881936720141e-06	0.000468959158949076
CsaV3_3G019160.1	605.477538184826	-0.474133149115564	0.103754017614348	-4.56978110358974	4.88233894680423e-06	0.000468959158949076
CsaV3_3G034900.1	1607.05466397224	0.406558733354811	0.0889237879845124	4.57199071890212	4.83112342332806e-06	0.000468959158949076
CsaV3_5G038460.1	5874.52223408452	0.377755285603136	0.0827129364730354	4.56706413423353	4.94602717573993e-06	0.000471541865867106
CsaV3_UNG186480.1	596.668309157648	0.476091113947412	0.104467714912336	4.55730379808656	5.18144535545567e-06	0.00049091781026162
CsaV3_6G015750.1	7362.86748199048	0.415703095605544	0.0912849597510828	4.55390566791166	5.26589764883845e-06	0.000495839523057911
CsaV3_2G014840.1	3155.92483626518	0.379153755922559	0.0833173528169506	4.55071774490441	5.34632274195771e-06	0.000498237566775333
CsaV3_5G031180.1	7258.94141682925	0.361307201170341	0.0794027641539167	4.55031011854918	5.35669076643206e-06	0.000498237566775333
CsaV3_2G025870.1	16038.3329187881	-0.417719328894274	0.0918373804042388	-4.54846737848583	5.4038017715665e-06	0.000499573286202881
CsaV3_3G013170.1	102.964652401174	0.655142548118707	0.144382598938907	4.53754505690758	5.69128732832769e-06	0.000522981306664521
CsaV3_1G041300.1	3058.75524057661	-0.340208251029928	0.0751249141860897	-4.52856758261591	5.93848878920692e-06	0.000542429389165044
CsaV3_5G005100.1	12076.907558096	0.360884917021211	0.0797190126953862	4.52696169733293	5.98377806042182e-06	0.000543312800795681
CsaV3_1G002080.1	1502.05962874308	0.387315257361262	0.0856530939451401	4.52190620935811	6.12852153306828e-06	0.000543619880008351
CsaV3_5G030860.1	5849.31781129315	-0.435225454652577	0.0962539145950216	-4.52163900537181	6.13626432694264e-06	0.000543619880008351
CsaV3_6G038560.1	1434.00235154487	-0.359120141354668	0.0794166998604013	-4.52197260759927	6.12659895603565e-06	0.000543619880008351
CsaV3_6G041060.1	5895.25217690999	-0.407417572097535	0.0901097632704897	-4.5213477131724	6.14471579179086e-06	0.000543619880008351
CsaV3_UNG040210.1	485.172407514584	-0.550747777996833	0.121829653077515	-4.52063815404953	6.1653493668182e-06	0.000543619880008351
CsaV3_5G010820.1	4246.83839945726	-0.320331743192956	0.070931209656594	-4.51609023367582	6.29918313735591e-06	0.000549072797584154
CsaV3_6G032380.1	2728.90307805528	-0.363758261914342	0.0805388619851152	-4.51655577131907	6.28535686840656e-06	0.000549072797584154
CsaV3_4G011920.1	1806.4090455299	0.47433534563025	0.105144580083793	4.51126767782265	6.44413376254969e-06	0.000558516002351892
CsaV3_3G013930.1	1271.17323112037	-0.385168656367248	0.0854132714395152	-4.50947083369828	6.49895283976689e-06	0.000560084896145786
CsaV3_2G015910.1	899.645958540326	0.464865466223351	0.103319532842144	4.49929895573174	6.81779225438126e-06	0.000584261814878268
CsaV3_5G036890.1	2057.8874841649	0.4185939375326	0.0933322986770735	4.48498476375173	7.29191449780567e-06	0.000621401473461049
CsaV3_1G035830.1	968.406796973916	-0.490486549236382	0.109493354352477	-4.4796010875457	7.47826676189143e-06	0.000633741562143844
CsaV3_3G021730.1	236.07245076378	0.608876846648385	0.13613256417018	4.47267595640985	7.72467907373894e-06	0.000650559401770118
CsaV3_3G043360.1	3622.29337618237	-0.370280149612256	0.0828062475245078	-4.47164508333342	7.7620172493878e-06	0.000650559401770118
CsaV3_5G035580.1	8768.32389800557	0.412626840490283	0.0924190831880729	4.46473635375268	8.01674072348132e-06	0.000668236956262208
CsaV3_2G008190.1	931.954128499741	-0.5121332217184	0.114905087506526	-4.45701084983998	8.31103982738149e-06	0.000689003269167811
CsaV3_3G021920.1	222.108660724702	0.585060590257004	0.131429203356387	4.45152656575522	8.52619823118872e-06	0.000703019609830015
CsaV3_1G009530.1	4121.52274428748	0.303339315582844	0.0683267614774622	4.43953890135567	9.01518188396485e-06	0.000735597663465657
CsaV3_2G015520.1	496.060751747486	0.552841455072424	0.124676705483152	4.43420006111031	9.24147801303954e-06	0.000735597663465657
CsaV3_3G004640.1	226.117933575804	0.601641307287411	0.135665289811977	4.43474751811052	9.21802569866057e-06	0.000735597663465657
CsaV3_3G043350.1	809.490116041283	-0.420202914167186	0.094772742854658	-4.43379500803942	9.25886661763512e-06	0.000735597663465657
CsaV3_4G007890.1	5847.27899057746	0.414558069704817	0.0934468316190579	4.43629882920792	9.15187809867823e-06	0.000735597663465657
CsaV3_4G032180.1	4223.54921942518	0.376823217450796	0.0849252216795503	4.43711785496032	9.11713817654913e-06	0.000735597663465657
CsaV3_6G031050.1	2617.63385896081	-0.325532154009222	0.0733918123214335	-4.43553774886347	9.18427354195722e-06	0.000735597663465657
CsaV3_3G040120.1	3531.00218730133	0.38004072128484	0.0858139462564196	4.42865918494466	9.48207215021269e-06	0.000749427609219401
CsaV3_3G030900.1	473.131148936264	0.544911000623977	0.12314722246785	4.42487446898154	9.64983793614957e-06	0.000758755813804256
CsaV3_6G017170.1	1796.71766070706	0.370344308816937	0.0838504523091288	4.41672404403497	1.00208028789518e-05	0.000783883728797595
CsaV3_1G009100.1	2863.0792588731	-0.366004246684027	0.0829253424496905	-4.41365975553343	1.01637653407511e-05	0.000791010594427641
CsaV3_6G014960.1	12342.3325235558	0.373480758270316	0.0847250982570611	4.4081478328553	1.04258375132439e-05	0.000807287946330062
CsaV3_5G003960.1	9625.7012655412	0.369212996360835	0.0837800145910938	4.40693401836772	1.04844108565742e-05	0.000807723248516076
CsaV3_2G010500.1	6513.8018950562	0.357557570960615	0.081246452107536	4.40090073702369	1.07802435298676e-05	0.00082634087841508
CsaV3_3G036210.1	773.970638956863	0.446092872997329	0.101518485281918	4.39420339811539	1.11179684284221e-05	0.000847967452035752
CsaV3_5G002500.1	11923.8183493841	0.364034635015502	0.0829406363650224	4.38909864898291	1.13821432304157e-05	0.000863797078789859
CsaV3_6G039140.1	528.050159927907	0.443982396511107	0.101284230337378	4.38352935133337	1.16771907641281e-05	0.000881801326316882
CsaV3_6G014690.1	1183.69219933694	0.396138024465561	0.0904226845711121	4.38095845466767	1.18158401220559e-05	0.000887875986314488
CsaV3_4G013410.1	3261.42795238146	-0.293100603259221	0.0671339391722575	-4.36590801721259	1.26595749033524e-05	0.000946613507724206
CsaV3_4G000420.1	5721.31213557823	0.37715027955084	0.0864135943923725	4.36447855459338	1.27426348930156e-05	0.000948176354429559
CsaV3_6G009940.1	13108.2579051426	-0.31261689892038	0.071924606755047	-4.34645266793125	1.38356890227941e-05	0.00102451262307622
CsaV3_3G036360.1	1690.38067296796	-0.334199973014313	0.076936923518717	-4.34381773704546	1.40027704641274e-05	0.00103187565536135
CsaV3_2G012470.1	12090.5088837413	0.373213586325094	0.0859940265633421	4.33999431402587	1.42486402848153e-05	0.00104494595627198
