Transcript_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CsaV3_5G036080.1	1120.7602266516	0.74682085984776	0.13904943791829	5.37090168093032	7.83439170889401e-08	1.64125897835618e-05
CsaV3_1G009380.1	41.8310663365158	-1.03470582056519	0.192923735808267	-5.36328936525211	8.17199339903783e-08	1.69207774949612e-05
CsaV3_1G035780.1	926.957420113263	0.957397098374181	0.18050574533891	5.30397022308966	1.13310803812035e-07	2.31922469365621e-05
CsaV3_5G014570.1	12887.1644842876	-0.735007638958176	0.138750751591021	-5.29732365792634	1.17512298299744e-07	2.37118566649594e-05
CsaV3_6G003450.1	1246.10604058965	-0.600159592206837	0.11332800009352	-5.29577502216203	1.1851267721578e-07	2.37118566649594e-05
CsaV3_4G034900.1	1642.5432216259	-0.48349716392974	0.0914711620940834	-5.28578792332861	1.25164834646163e-07	2.47645578949359e-05
CsaV3_3G015760.1	436.784433043516	0.721704708499465	0.136939865920375	5.27023086848286	1.36252271537721e-07	2.66620241678264e-05
CsaV3_3G000150.1	971.417501117627	0.715823679428356	0.136227312190527	5.25462675522223	1.48324963613218e-07	2.82593041486489e-05
CsaV3_6G012670.1	3903.11915141249	0.640183327246231	0.121830288973023	5.25471401769382	1.48254657463697e-07	2.82593041486489e-05
CsaV3_6G039600.1	2240.40741332567	0.568514561455955	0.108214823536443	5.25357379772006	1.49175862861403e-07	2.82593041486489e-05
CsaV3_2G013640.1	638.07329797223	1.01482572717888	0.194355064772009	5.22150389221571	1.7747589868299e-07	3.32664560826106e-05
CsaV3_1G042180.1	404.255054732218	0.967253843930173	0.185617924894808	5.21099373607549	1.8783179478388e-07	3.4840841351214e-05
CsaV3_7G034000.1	231.017266023595	0.878642424284889	0.17080152845501	5.14423045409884	2.68619625804047e-07	4.93124708937388e-05
CsaV3_6G040640.1	158.293581193786	-0.979572435334527	0.190892416228914	-5.13154191604892	2.87378209021601e-07	5.22177935515066e-05
CsaV3_7G025040.1	477.207500176791	-0.955543624817307	0.18628036312059	-5.12959932442653	2.90359536642688e-07	5.22265885757207e-05
CsaV3_3G037550.1	7753.18968781045	1.01474558524149	0.198783886280451	5.10476781709486	3.31200909969359e-07	5.89769460382438e-05
CsaV3_1G002830.1	126.180014793569	-1.01236174007353	0.198920066061391	-5.08928918091698	3.59408174731253e-07	6.33661521528655e-05
CsaV3_5G039300.1	363.823232377883	-0.915677757359145	0.18068716963493	-5.06775195609755	4.02541484094616e-07	7.02750608556159e-05
CsaV3_6G014480.1	130.654021850743	1.00764197996707	0.199100715113878	5.06096615168225	4.17137272554592e-07	7.21161496347536e-05
CsaV3_5G034580.1	195.185982983792	-0.854459021047476	0.169512927226959	-5.0406717353388	4.63900613411986e-07	7.94295982983388e-05
CsaV3_5G039290.1	168.594582161827	-0.978083559610898	0.194605396111077	-5.02598375562324	5.00858286678972e-07	8.49407953418329e-05
CsaV3_4G007090.1	150.264997697846	0.983229441792681	0.19824310575535	4.95971568870635	7.05964250701e-07	0.000118595334077667
CsaV3_5G023720.1	478.568245783857	-0.77182878696306	0.15598045234785	-4.94824047081115	7.48873555837792e-07	0.000123473994525959
CsaV3_6G034390.1	1930.6311195374	0.886321923661959	0.179081821489104	4.94925680502913	7.44973987262037e-07	0.000123473994525959
CsaV3_7G008910.1	958.263165801967	0.618482116139654	0.125104144947145	4.94373800645021	7.66386830263078e-07	0.000125202296206373
CsaV3_5G039280.1	80.3534085933942	-0.971686425875154	0.197547545008207	-4.91874715949917	8.7099888752114e-07	0.000140998883546263
CsaV3_1G033560.1	58.0932245713566	-0.976124949317929	0.198545276814419	-4.91638464021643	8.8157106674527e-07	0.000141424648518316
CsaV3_4G034840.1	123.933289611658	-0.884298251873717	0.180110560570833	-4.90975237138272	9.11914723543214e-07	0.000144013680209942
CsaV3_7G035290.1	102.261886541267	-0.970613482809778	0.197707966199721	-4.90932915585851	9.13884756765513e-07	0.000144013680209942
CsaV3_7G023320.1	448.867480525376	-0.804670405008034	0.164023759421731	-4.90581613203424	9.30396529126545e-07	0.000145329570124179
CsaV3_3G045750.1	112.566428509793	0.875210846075634	0.179832670336599	4.86680670668722	1.13415855864001e-06	0.000175617056119153
CsaV3_3G040190.1	52.4228316018986	-0.965610810796628	0.198540515190129	-4.86354540720278	1.15301559168611e-06	0.000176997833113401
CsaV3_2G017330.1	2233.46677970957	0.64879637908729	0.13365491901053	4.85426487771971	1.20834139189937e-06	0.000183905428765403
CsaV3_1G032500.1	546.461411541253	-0.823302799504181	0.169723651459508	-4.8508430759316	1.22937785788411e-06	0.000183962449708759
CsaV3_4G037190.1	4270.45279611339	0.589566938322715	0.121531761321759	4.85113464917059	1.22757168756705e-06	0.000183962449708759
CsaV3_1G007250.1	121.573908942734	0.906750116748501	0.187013518845832	4.84858058574897	1.2434801542192e-06	0.000184522092551511
CsaV3_5G024390.1	36.2939763600202	-0.95727120171564	0.19823411667247	-4.82899320149458	1.37225092843285e-06	0.000201947704814907
CsaV3_1G034010.1	316.284030802335	-0.908638480651642	0.188672767167371	-4.81594929831921	1.46501722006964e-06	0.00021383247244082
CsaV3_2G003660.1	440.924727696359	-0.633298931177299	0.131596852907933	-4.81241699313557	1.49115813577585e-06	0.000215878479054964
CsaV3_1G031060.1	1648.70104491671	-0.523479223857472	0.109098868510734	-4.79820946819414	1.60090309508705e-06	0.000228180042350148
CsaV3_7G008890.1	29.5738402660322	0.940047741956817	0.195920729175625	4.79810250764303	1.60175803300772e-06	0.000228180042350148
CsaV3_5G031760.1	10564.1558808864	-0.685214222033782	0.142884442341124	-4.79558313562154	1.62202280829071e-06	0.00022923301704153
CsaV3_1G009090.1	426.620072117621	0.658425463566903	0.137377260527862	4.79282714647934	1.6444730439028e-06	0.000230575838525805
CsaV3_2G019530.1	1300.70493085725	-0.505321469799084	0.105753749058649	-4.77828421495338	1.76797360303512e-06	0.000245955515228488
CsaV3_7G023350.1	1138.52913566363	0.69781751634292	0.147446058236558	4.73269699230183	2.21556107450674e-06	0.000305833302742182
CsaV3_1G029270.1	270.904748803106	-0.760772320276724	0.161322269954034	-4.71585429893526	2.40698642547437e-06	0.000327184788384902
CsaV3_2G032290.1	223.444213008504	0.750099442165694	0.159053842816403	4.71600955301368	2.40515147044702e-06	0.000327184788384902
CsaV3_7G006600.1	82.1808648874178	-0.936536951843315	0.198739143705722	-4.71239301116276	2.44824626384937e-06	0.000330272130457316
CsaV3_3G005070.1	3083.55792693708	0.885740380723767	0.189393417994153	4.67672208519471	2.91496881845782e-06	0.000390277065791566
CsaV3_6G008960.1	855.307829296282	-0.880258578022167	0.188828763622696	-4.6616763311602	3.13644180049499e-06	0.000416795665234434
CsaV3_5G033210.1	9113.155413231	0.499041236591637	0.107244869215924	4.65328775390532	3.26683849697893e-06	0.000430908097153362
CsaV3_5G004290.1	8091.60147999873	-0.778917280918032	0.167464513788253	-4.65123782524409	3.29948550721261e-06	0.000432014253139228
CsaV3_7G027680.1	168.604574267248	0.813323652616449	0.175318751698636	4.63911386965903	3.49906232224157e-06	0.000454801480088728
CsaV3_1G011460.1	47.8424375557121	-0.897871955389337	0.194179857362694	-4.62391912108714	3.76556739806876e-06	0.000485894627952249
CsaV3_1G030110.1	282.435758627767	-0.783347212492297	0.169650442321165	-4.61741921668168	3.88541856713438e-06	0.000497752866366633
CsaV3_5G033410.1	569.746144813619	-0.701796905061774	0.152707341748747	-4.5956985238893	4.31301923107324e-06	0.000548585238912294
CsaV3_1G003730.1	793.137074810602	-0.861402123863873	0.187554547644327	-4.59280851721821	4.37320297657707e-06	0.000552295215630553
CsaV3_1G007100.1	1217.65802885607	-0.859807993898983	0.187410444056971	-4.58783392902912	4.47868684401733e-06	0.000561633638249413
CsaV3_4G037110.1	3718.39668066266	0.510033199764484	0.111213611547528	4.58606813201563	4.51671261390666e-06	0.000562441269341509
CsaV3_5G001290.1	813.432739396987	-0.695259741400761	0.151912183110131	-4.57672141342819	4.72319771543286e-06	0.000584069317491062
CsaV3_3G042420.1	2251.82753863122	0.495492053981206	0.10848645663724	4.56731715036143	4.94006281410672e-06	0.000606673782971023
CsaV3_1G012430.1	176.089356016735	-0.758031498146132	0.166435700743386	-4.55450059548751	5.25101760743404e-06	0.000640444318736835
CsaV3_5G027150.1	145.536373118577	-0.812349997035462	0.178982339935551	-4.53871592766066	5.65978208938873e-06	0.000685603671195545
CsaV3_6G034530.1	764.567777513891	0.798109759467228	0.176331964512661	4.52617743852063	6.00601572564221e-06	0.00072262920288183
CsaV3_1G038260.1	217.697625971133	-0.872815288559686	0.193135375417281	-4.51918912666266	6.20769239614191e-06	0.000741881734886571
CsaV3_4G032480.1	7436.98197749618	0.460155585810248	0.101862611644558	4.51741397929129	6.25994453046291e-06	0.00074313888169302
CsaV3_4G011640.1	1451.78760185321	-0.513462334324229	0.113886851287158	-4.50853042753431	6.52782082392609e-06	0.000766207699526046
CsaV3_6G009680.1	1081.68042108846	-0.505524899891985	0.112136415082667	-4.50812431911	6.54032517144713e-06	0.000766207699526046
CsaV3_3G042000.1	83.6824129174255	-0.892665639509497	0.19821787014788	-4.5034569226454	6.68569246229734e-06	0.000778118468471429
CsaV3_5G036810.1	6260.4940229802	-0.73726102233192	0.163804954126234	-4.50084691433546	6.76832405877693e-06	0.000782620431913252
CsaV3_3G032660.1	732.435819344184	0.528113100885329	0.117754483064008	4.48486619909206	7.29597028222419e-06	0.000838189308487524
CsaV3_1G038080.1	6270.01335566196	0.530916172217001	0.118591098038375	4.47686361791845	7.5747603587531e-06	0.000864639472489208
CsaV3_3G012300.1	3547.98436589358	0.412883744339959	0.0924160310703623	4.46766366785005	7.90785052573869e-06	0.000896911428737764
CsaV3_6G008520.1	35.0181013645575	-0.878488771563957	0.196699602446023	-4.46614411335694	7.96419718989725e-06	0.000897585185825952
CsaV3_2G011370.1	1554.4728300546	0.400859359234795	0.0899955982256073	4.45421072961694	8.42023686802376e-06	0.000931299117446579
CsaV3_3G044080.1	2470.91061336494	0.599068926516698	0.134421029218388	4.45666076208522	8.32461788627059e-06	0.000931299117446579
CsaV3_5G023550.1	95.8739374816596	-0.827965699960023	0.185875144971752	-4.45441858343056	8.4120842472404e-06	0.000931299117446579
CsaV3_6G017370.1	44.1855262399672	-0.847294249883008	0.190296909863362	-4.45248559470244	8.48819364515263e-06	0.000933020149624894
CsaV3_3G037630.1	8881.9686298265	0.662809064801676	0.149124937991221	4.44465609662616	8.80325718069261e-06	0.000961715341206094
CsaV3_3G001710.1	6950.02333663171	0.54992244077955	0.124007571221699	4.43458762527013	9.22486940572838e-06	0.00100162957016954
CsaV3_4G000310.1	2903.86762517886	0.829925664706204	0.187319833412702	4.43052745449392	9.40028778817798e-06	0.0010144904523884
CsaV3_6G049200.1	445.482209408926	-0.68155878451276	0.154273400245068	-4.41786324427985	9.96814556667211e-06	0.00106929378376946
CsaV3_5G037080.1	21256.0778619938	0.613744859088124	0.139415433906978	4.40227342044232	1.0712243797741e-05	0.00114223308566691
CsaV3_4G033970.1	714.953476266976	-0.698594609670793	0.159003505069201	-4.39357993628351	1.1149916434734e-05	0.0011818247735316
CsaV3_5G026900.1	9326.4793860498	0.531201845805122	0.121256036599774	4.38082804535696	1.18229148511577e-05	0.00124574346008619
CsaV3_3G005000.1	711.446185341662	0.692085338634295	0.158104851109769	4.37738205865546	1.20113319185909e-05	0.00125815169102558
CsaV3_4G010510.1	736.802791756075	-0.84835408657877	0.194089580292148	-4.37094090935644	1.23712272325011e-05	0.00128827159841607
CsaV3_1G006900.1	1980.59977712585	-0.790846249586606	0.181229744064374	-4.36377733505872	1.27835696271592e-05	0.00132312320511155
CsaV3_6G039670.1	487.735650304218	-0.859552392892478	0.19702903575433	-4.36256711911349	1.28545130838602e-05	0.00132312320511155
CsaV3_6G044340.1	204.139929486938	-0.728975071607208	0.167320226359096	-4.35676598980156	1.31998259377148e-05	0.00135085804869475
CsaV3_5G013850.1	487.727044151259	0.575716125046369	0.132529638034752	4.34405566621563	1.39876046479477e-05	0.00142329871980574
CsaV3_6G046470.1	32.0188611415384	-0.850755074327668	0.195965418918765	-4.34135307658714	1.41607955466318e-05	0.0014327345812436
CsaV3_3G034160.1	361.870730044214	-0.652638647434723	0.150629323649895	-4.33274631805184	1.47260759558869e-05	0.00148150979969762
CsaV3_4G024900.1	851.097177782471	0.525985799237016	0.121578773263603	4.32629631898482	1.51637404085134e-05	0.00151697036772134
CsaV3_6G042970.1	371.978355720601	-0.775724643346635	0.179604063587273	-4.31908180612905	1.56679700821739e-05	0.00155865666621939
CsaV3_1G014540.1	63.1104200497038	-0.855915565749617	0.198847832453942	-4.3043746325365	1.67458086553533e-05	0.00163842096003228
CsaV3_2G004790.1	290.844705138865	-0.733839254034769	0.170430635609791	-4.30579426878937	1.6638764085023e-05	0.00163842096003228
CsaV3_3G038240.1	5942.70182282	0.433811900267478	0.100781349694731	4.30448591511727	1.67373939847462e-05	0.00163842096003228
CsaV3_2G024980.1	570.051780347061	0.553302002123444	0.128806350876731	4.29561118964514	1.74212690367615e-05	0.0016951941952875
CsaV3_5G034800.1	776.676889245128	0.598471997123743	0.139362736878816	4.29434733076568	1.75207997813432e-05	0.00169561348753466
CsaV3_7G000570.1	2186.68859700447	-0.484208267790736	0.113144950779809	-4.27953933828699	1.87280535695263e-05	0.0018026510806084
CsaV3_6G036700.1	1974.42643330574	-0.719837241761638	0.168332031473305	-4.27629391424408	1.900303057692e-05	0.00181928476066245
CsaV3_6G048240.1	321.386945923516	-0.691757987482171	0.16192887364058	-4.27198665642306	1.9373917204489e-05	0.00184487349550982
CsaV3_7G023360.1	2012.92709764185	-0.530236388420774	0.12422094158323	-4.26849435902487	1.96796803496012e-05	0.00186402163821994
CsaV3_2G036010.1	3929.67253157851	-0.528394680531518	0.124113465684257	-4.25735175162822	2.06862745342528e-05	0.00194899730492825
CsaV3_4G032550.1	1712.26551617814	-0.78376595501534	0.184229727948911	-4.25428601421311	2.09717102549e-05	0.00196278003473853
CsaV3_6G046500.1	179.179761666136	-0.844118869578324	0.198456502898067	-4.25342005553675	2.1053012109567e-05	0.00196278003473853
CsaV3_3G026650.1	2548.92198378597	-0.399731025221782	0.0940716072270629	-4.24922074794514	2.14515445191065e-05	0.00198951902735276
CsaV3_5G010320.1	714.620752235695	-0.571251732018701	0.134773313511816	-4.23861161481809	2.24906359108593e-05	0.00207508162520556
CsaV3_4G001420.1	1530.90800459925	0.646745058301753	0.152657193831158	4.23658421899899	2.26945820996382e-05	0.00208310527550648
CsaV3_7G010170.1	208.376841668854	0.763476907563404	0.180435994615614	4.231289378762	2.32355507746187e-05	0.00212182283406992
CsaV3_2G028920.1	180.685978692539	-0.750990783776846	0.178608528360861	-4.20467483086553	2.6145777235825e-05	0.00237539722060376
CsaV3_2G029170.1	1918.75746268075	-0.734448452150266	0.174781092013981	-4.20210472246916	2.64444740505099e-05	0.0023903388295301
CsaV3_1G003780.1	629.289505841516	-0.673790410389458	0.160409072764287	-4.2004507524307	2.66384108386198e-05	0.00239570798890557
CsaV3_3G016210.1	173.80879991819	-0.793266343331135	0.189265572879228	-4.19128704319262	2.77376465794749e-05	0.00248203152080758
CsaV3_3G040910.1	479.432477591628	-0.510408725213128	0.12191757007315	-4.186506710287	2.83280562353497e-05	0.00252218848691436
CsaV3_3G023140.1	2844.5801643124	0.544857935640877	0.130493202555802	4.17537408056089	2.97496777673537e-05	0.00263558463683217
CsaV3_6G046520.1	280.853773638855	-0.829291496080353	0.19907669252323	-4.16568853726352	3.1041426226357e-05	0.00273640929115218
CsaV3_1G003030.1	1316.20279783362	0.476632437566749	0.114671679754659	4.15649651759272	3.23165095543417e-05	0.00283477874696632
CsaV3_2G001830.1	38.2747603201834	-0.81397082909919	0.197071979146088	-4.13032249752666	3.62254702137972e-05	0.0031313929519276
CsaV3_4G004070.1	5324.67498660958	0.413112715188372	0.0999720538737646	4.13228196461795	3.59179424851441e-05	0.0031313929519276
CsaV3_6G050010.1	454.330716779532	0.734811752309523	0.177901268047327	4.13044696294149	3.62058619164311e-05	0.0031313929519276
CsaV3_1G005330.1	159.098221704475	-0.773475082340089	0.187370251100376	-4.12805703038596	3.65841390729938e-05	0.0031471196351343
CsaV3_1G030750.1	84.5125088770496	-0.80447056594421	0.195285823651166	-4.11945194435217	3.79774615954783e-05	0.00325127239726289
